#Frame          Trop2     Nanobody
    4044       3.8981       2.6352
    4045       3.9104       2.5812
    4046       3.6823       2.6051
    4047       3.7422       2.7770
    4048       3.6052       2.6083
    4049       3.7191       2.7227
    4050       3.6997       2.2448
    4051       3.8464       2.6232
    4052       4.0220       2.5032
    4053       3.7912       2.4564
    4054       3.7429       2.6640
    4055       3.8942       2.7162
    4056       3.7313       2.6174
    4057       3.7387       2.6224
    4058       3.8141       2.5262
    4059       3.7260       2.5713
    4060       3.7183       2.5679
    4061       3.8431       2.4451
    4062       3.7943       2.4910
    4063       3.8949       2.4141
    4064       3.9032       2.4584
    4065       4.0221       2.5114
    4066       3.7721       2.4317
    4067       3.8791       2.5595
    4068       3.7791       2.5112
    4069       3.8462       2.6150
    4070       3.7543       2.6456
    4071       3.7272       2.4514
    4072       3.7223       2.6663
    4073       3.6087       2.5486
    4074       3.5877       2.5184
    4075       3.6550       2.6866
    4076       3.7839       2.5821
    4077       3.8354       2.5163
    4078       3.9425       2.5428
    4079       3.9483       2.6119
    4080       3.8109       2.5806
    4081       3.7683       2.6051
    4082       4.0490       2.5307
    4083       3.9272       2.7201
    4084       4.0220       2.5379
    4085       3.9706       2.6160
    4086       3.8459       2.4619
    4087       3.7827       2.5985
    4088       4.0037       2.6333
    4089       3.8125       2.5128
    4090       3.7787       2.6779
    4091       3.8544       2.5810
    4092       3.7627       2.6674
    4093       3.7099       2.6907
    4094       3.6815       2.5175
    4095       3.8694       2.5589
    4096       3.8514       2.7212
    4097       3.7682       2.5962
    4098       3.7767       2.4888
    4099       3.7419       2.8216
    4100       3.7670       2.7095
    4101       3.8371       2.7115
    4102       3.8079       2.8435
    4103       3.7338       2.6592
    4104       3.8702       2.6876
    4105       3.9596       2.7941
    4106       3.9712       2.4824
    4107       3.9941       2.4916
    4108       3.7856       2.6419
    4109       3.9426       2.4476
    4110       3.8544       2.5768
    4111       3.8496       2.3137
    4112       3.7586       2.5713
    4113       4.1438       2.4757
    4114       4.0476       2.3585
    4115       3.8957       2.4816
    4116       3.8824       2.2927
    4117       3.8762       2.5371
    4118       3.8469       2.4665
    4119       3.7004       2.6633
    4120       3.6836       2.6825
    4121       3.7928       2.9668
    4122       3.9154       2.6927
    4123       3.6825       2.6898
    4124       3.7120       2.6197
    4125       3.7317       2.9571
    4126       3.7584       2.6454
    4127       3.6870       2.5577
    4128       3.7377       2.6235
    4129       3.5942       2.5409
    4130       3.7180       2.8004
    4131       3.9381       2.5102
    4132       3.6646       2.6788
    4133       3.6047       2.6371
    4134       3.7293       2.6907
    4135       3.7054       2.5229
    4136       3.6881       2.6579
    4137       3.7531       2.6849
    4138       3.7050       2.5528
    4139       3.6852       2.7322
    4140       3.8351       2.6151
    4141       3.9535       2.5386
    4142       3.9833       2.4861
    4143       3.9803       2.5996
    4144       3.9145       2.6971
    4145       3.7575       2.6224
    4146       3.6266       2.6538
    4147       3.7922       2.6293
    4148       3.6159       2.5344
    4149       3.7536       2.6484
    4150       3.7413       2.6672
    4151       3.7244       2.6828
    4152       4.0622       2.6807
    4153       3.9137       2.5216
    4154       3.8949       2.6585
    4155       3.8837       2.6490
    4156       3.8490       2.7289
    4157       4.0491       2.5532
    4158       3.8214       2.5607
    4159       4.0196       2.5543
    4160       3.8402       2.6936
    4161       3.7774       2.6029
    4162       3.6426       2.5234
    4163       3.5210       2.4449
    4164       3.7306       2.5077
    4165       3.6703       2.6209
    4166       3.7429       2.7425
    4167       3.5623       2.5003
    4168       3.6127       2.5009
    4169       3.9200       2.7065
    4170       3.5657       2.7484
    4171       3.7960       2.6512
    4172       3.8759       2.7296
    4173       3.7945       2.6639
    4174       3.6730       2.5100
    4175       3.9894       2.6328
    4176       3.7679       2.7267
    4177       3.7687       2.5702
    4178       3.8652       2.6262
    4179       3.7962       2.7086
    4180       3.9375       2.5615
    4181       3.8038       2.4403
    4182       3.7668       2.6543
    4183       3.7741       2.4484
    4184       3.9341       2.4793
    4185       3.8526       2.5702
    4186       3.8029       2.5319
    4187       3.8802       2.4688
    4188       3.6836       2.5888
    4189       3.8125       2.6006
    4190       3.6771       2.5047
    4191       3.6722       2.5503
    4192       3.6767       2.4338
    4193       3.7686       2.5778
    4194       3.7934       2.8453
    4195       3.7304       2.6343
    4196       3.7416       2.6845
    4197       3.7030       2.6057
    4198       3.8846       2.8262
    4199       3.7480       2.8146
    4200       3.7330       2.4959
    4201       3.8022       2.6937
    4202       3.8173       2.5734
    4203       3.8266       2.7044
    4204       3.8160       2.5796
    4205       3.8348       2.6242
    4206       3.6749       2.6787
    4207       3.7607       2.6628
    4208       3.8016       2.7224
    4209       3.6137       2.6171
    4210       3.6444       2.5207
    4211       3.6227       2.6471
    4212       3.8146       2.5944
    4213       3.7908       2.6137
    4214       3.6157       2.5514
    4215       3.8163       2.5564
    4216       3.7532       2.4399
    4217       3.4765       2.5164
    4218       3.6110       2.3224
    4219       3.7244       2.3908
    4220       3.6049       2.3799
    4221       3.5263       2.5706
    4222       3.7321       2.3774
    4223       3.7099       2.6102
    4224       3.6284       2.5962
    4225       3.6480       2.5797
    4226       3.7189       2.6157
    4227       3.8113       2.5054
    4228       3.9092       2.4989
    4229       3.9356       2.8122
    4230       3.7666       2.5160
    4231       3.8192       2.6026
    4232       3.7919       2.5108
    4233       3.7967       2.7336
    4234       3.7709       2.6666
    4235       3.8672       2.8275
    4236       3.8413       2.7646
    4237       3.8998       2.6347
    4238       3.8384       2.5798
    4239       3.8024       2.6069
    4240       3.7260       2.5761
    4241       3.7087       2.6741
    4242       3.7830       2.5636
    4243       3.8672       2.4771
    4244       3.7578       2.3691
    4245       3.6443       2.4475
    4246       3.7900       2.2767
    4247       3.6327       2.6578
    4248       3.7072       2.5915
    4249       3.8895       2.5951
    4250       3.6907       2.5316
    4251       3.7271       2.4152
    4252       3.7062       2.4761
    4253       3.8722       2.6013
    4254       3.9654       2.4514
    4255       3.8685       2.5940
    4256       4.0067       2.3851
    4257       4.0338       2.6190
    4258       3.8988       2.5177
    4259       3.7992       2.4730
    4260       4.1267       2.5521
    4261       3.9404       2.5628
    4262       3.7778       2.5239
    4263       3.7562       2.4228
    4264       3.8622       2.4591
    4265       3.9401       2.5711
    4266       3.9163       2.4229
    4267       3.9115       2.5161
    4268       3.8095       2.5472
    4269       3.8059       2.6169
    4270       3.7521       2.5357
    4271       3.6523       2.4462
    4272       3.8032       2.4670
    4273       3.6846       2.4523
    4274       3.8858       2.6077
    4275       3.7628       2.6133
    4276       3.7951       2.7063
    4277       3.8170       2.5998
    4278       3.7381       2.5034
    4279       3.7897       2.6034
    4280       3.7424       2.5249
    4281       3.9573       2.5145
    4282       4.0569       2.5648
    4283       3.8700       2.6600
    4284       3.9590       2.5643
    4285       4.0127       2.5528
    4286       3.9560       2.5589
    4287       3.8993       2.6197
    4288       3.8518       2.5553
    4289       4.0779       2.5581
    4290       3.9412       2.5971
    4291       3.9519       2.5736
    4292       3.7905       2.5445
    4293       3.9762       2.5856
    4294       3.8431       2.7493
    4295       3.7808       2.7070
    4296       3.8629       2.5514
    4297       3.8035       2.6529
    4298       3.7260       2.5292
    4299       3.8644       2.5558
    4300       3.6667       2.5868
    4301       3.8887       2.5913
    4302       3.7468       2.6762
    4303       3.6126       2.6191
    4304       3.6448       2.6477
    4305       3.7077       2.8708
    4306       3.6622       2.8091
    4307       3.7103       2.6373
    4308       3.6217       2.5361
    4309       3.6680       2.6340
    4310       3.6749       2.4487
    4311       3.6945       2.5198
    4312       3.6873       2.5503
    4313       3.7030       2.6831
    4314       3.7404       2.4541
    4315       3.5933       2.4720
    4316       3.6262       2.4724
    4317       3.8244       2.4593
    4318       3.7208       2.5425
    4319       3.6947       2.5106
    4320       3.5903       2.4756
    4321       3.7042       2.5203
    4322       3.6281       2.4788
    4323       3.8490       2.3956
    4324       3.7821       2.3908
    4325       3.7994       2.5811
    4326       3.6774       2.4848
    4327       3.9238       2.3348
    4328       4.0276       2.4841
    4329       3.7925       2.5628
    4330       3.8800       2.4317
    4331       3.9742       2.6406
    4332       4.0077       2.6894
    4333       3.7849       2.5338
    4334       3.6776       2.6910
    4335       3.6818       2.6477
    4336       3.8118       2.4930
    4337       3.8911       2.5867
    4338       3.7855       2.5363
    4339       3.7974       2.5896
    4340       3.8249       2.5335
    4341       3.8240       2.3931
    4342       3.8070       2.7351
    4343       3.7356       2.4840
    4344       3.7657       2.3506
    4345       3.7595       2.3420
    4346       4.0689       2.4661
    4347       4.1133       2.5925
    4348       3.7714       2.5300
    4349       4.0270       2.4812
    4350       3.7231       2.6567
    4351       3.9832       2.4730
    4352       3.8679       2.5029
    4353       3.8693       2.4624
    4354       3.9075       2.5798
    4355       3.8407       2.5354
    4356       3.8125       2.4747
    4357       4.0232       2.4234
    4358       3.7944       2.3820
    4359       3.8538       2.4349
    4360       4.0621       2.5268
    4361       3.8313       2.3460
    4362       3.8930       2.5045
    4363       3.9305       2.6403
    4364       3.8606       2.5690
    4365       3.8626       2.6094
    4366       3.9243       2.7477
    4367       3.6910       2.7082
    4368       3.7994       2.6507
    4369       3.5342       2.5544
    4370       3.6247       2.6017
    4371       3.6532       2.4995
    4372       3.6896       2.6145
    4373       3.6511       2.4713
    4374       3.5648       2.6962
    4375       3.9032       2.6302
    4376       3.8004       2.6740
    4377       3.6708       2.5982
    4378       3.7609       2.5158
    4379       3.7126       2.5358
    4380       3.7250       2.5908
    4381       3.7518       2.6930
    4382       3.7631       2.7701
    4383       3.8287       2.7375
    4384       4.0364       2.7797
    4385       4.0553       2.5638
    4386       3.8365       2.6584
    4387       3.9325       2.5782
    4388       3.8825       2.5725
    4389       3.8487       2.6131
    4390       3.9407       2.5769
    4391       3.8973       2.5439
    4392       4.0817       2.5004
    4393       3.7404       2.4391
    4394       3.8434       2.6242
    4395       3.9160       2.6353
    4396       3.8420       2.5542
    4397       3.7228       2.4378
    4398       3.7513       2.3834
    4399       3.6976       2.5008
    4400       3.7722       2.4157
    4401       3.7640       2.5556
    4402       3.7739       2.5151
    4403       3.5096       2.4972
    4404       3.5939       2.6031
    4405       3.7316       2.5657
    4406       3.6606       2.5284
    4407       3.6838       2.3731
    4408       3.7398       2.5268
    4409       3.6888       2.5272
    4410       4.0449       2.5435
    4411       3.8495       2.4653
    4412       3.7752       2.4750
    4413       3.7570       2.4513
    4414       3.7007       2.6806
    4415       3.5184       2.4763
    4416       3.6706       2.5409
    4417       3.6375       2.4056
    4418       3.6945       2.5568
    4419       3.9324       2.4341
    4420       3.8838       2.5168
    4421       3.9438       2.6128
    4422       3.8582       2.6057
    4423       3.8079       2.5950
    4424       3.8960       2.6508
    4425       3.8203       2.5644
    4426       4.0477       2.5378
    4427       3.9062       2.4764
    4428       3.8602       2.5411
    4429       3.8096       2.5984
    4430       4.0191       2.5304
    4431       3.7950       2.5496
    4432       3.9169       2.6772
    4433       3.8586       2.4557
    4434       3.8754       2.4728
    4435       4.0820       2.5442
    4436       4.1032       2.6079
    4437       4.1536       2.6079
    4438       4.1042       2.6069
    4439       3.9411       2.6671
    4440       4.0417       2.5815
    4441       3.9384       2.6920
    4442       4.0694       2.6142
    4443       4.0015       2.4664
    4444       4.0486       2.4687
    4445       4.1187       2.5271
    4446       4.1100       2.4469
    4447       4.0403       2.4239
    4448       4.0008       2.6024
    4449       4.1090       2.5685
    4450       4.0627       2.6967
    4451       3.7152       2.6918
    4452       3.7862       2.6174
    4453       3.9295       2.5440
    4454       3.8870       2.5171
    4455       3.6261       2.5866
    4456       3.9373       2.7829
    4457       3.9831       2.5536
    4458       3.7360       2.6146
    4459       3.6352       2.5576
    4460       3.7401       2.4266
    4461       3.7756       2.6025
    4462       3.5955       2.5714
    4463       3.6600       2.6465
    4464       3.8250       2.5614
    4465       3.9337       2.5973
    4466       4.0264       2.5616
    4467       3.7716       2.6014
    4468       3.8731       2.5247
    4469       3.8444       2.5859
    4470       3.7980       2.5800
    4471       3.6810       2.4385
    4472       3.7784       2.6205
    4473       3.7100       2.5290
    4474       3.7296       2.3938
    4475       3.8568       2.6750
    4476       3.8025       3.0076
    4477       3.8975       2.6849
    4478       3.8538       2.4948
    4479       3.7264       2.7046
    4480       3.8286       2.7033
    4481       3.7839       2.8849
    4482       3.7603       2.5076
    4483       3.8921       2.7252
    4484       3.9780       2.5939
    4485       3.8204       2.6961
    4486       3.8889       2.7943
    4487       3.9142       2.7098
    4488       3.7933       2.6971
    4489       3.9046       2.6880
    4490       3.9089       2.6949
    4491       3.8550       2.6846
    4492       3.9595       2.6650
    4493       3.8091       2.5418
    4494       3.8797       2.7265
    4495       3.7483       2.6775
    4496       3.7141       2.7050
    4497       3.8483       2.5936
    4498       3.9524       2.6737
    4499       3.9251       2.5752
    4500       4.1335       2.6782
    4501       4.1575       2.6064
    4502       3.8354       2.5774
    4503       3.8593       2.5684
    4504       3.9363       2.6082
    4505       3.6899       2.5835
    4506       3.6847       2.6654
    4507       3.8985       2.7460
    4508       3.7247       2.6106
    4509       3.6674       2.6858
    4510       3.7753       2.7292
    4511       3.7419       2.6629
    4512       3.7525       2.6229
    4513       3.5910       2.6467
    4514       3.7220       2.6634
    4515       3.9427       2.8933
    4516       3.7792       2.7324
    4517       3.7327       2.7179
    4518       3.6518       2.6990
    4519       3.7374       2.5030
    4520       3.8857       2.5512
    4521       3.7438       2.6879
    4522       3.8647       2.6346
    4523       3.7294       2.5388
    4524       3.7567       2.6781
    4525       3.7263       2.5814
    4526       3.6688       2.6297
    4527       3.6644       2.8204
    4528       3.6142       2.6092
    4529       3.8470       2.5069
    4530       3.6866       2.4957
    4531       3.6206       2.6313
    4532       3.6934       2.6198
    4533       3.8314       2.5573
    4534       3.7841       2.7477
    4535       3.6935       2.6276
    4536       3.6890       2.7392
    4537       3.7264       2.6055
    4538       3.6860       2.6665
    4539       3.7626       2.6697
    4540       3.5894       2.5787
    4541       3.5720       2.7459
    4542       3.6697       2.6598
    4543       3.7781       2.5913
    4544       3.6694       2.6537
    4545       3.5954       2.6073
    4546       3.6568       2.5940
    4547       3.7245       2.5508
    4548       3.6397       2.8613
    4549       3.5946       2.6044
    4550       3.5394       2.6723
    4551       3.6402       2.6057
    4552       3.6819       2.6269
    4553       3.6091       2.6854
    4554       3.6510       2.4752
    4555       3.5297       2.5293
    4556       3.5032       2.8075
    4557       3.9130       2.6451
    4558       3.7550       2.6095
    4559       3.7338       2.5626
    4560       3.5918       2.7873
    4561       3.7292       2.7522
    4562       3.6233       2.6193
    4563       3.6922       2.8035
    4564       3.4751       2.7428
    4565       3.5887       2.5814
    4566       3.5758       2.6171
    4567       3.5221       2.7549
    4568       3.7170       2.5657
    4569       3.5411       2.5458
    4570       3.7631       2.6636
    4571       3.8595       2.7083
    4572       3.6541       2.7247
    4573       3.7177       2.6676
    4574       3.7456       2.7254
    4575       3.6965       2.7993
    4576       3.5730       2.7379
    4577       3.5206       2.6891
    4578       3.3705       2.5479
    4579       3.5550       2.5886
    4580       3.5914       2.6200
    4581       3.7927       2.9194
    4582       3.6106       2.6193
    4583       3.4629       2.5286
    4584       3.4048       2.5952
    4585       3.4768       2.5151
    4586       3.4567       2.8152
    4587       3.3218       2.6169
    4588       3.4097       2.6672
    4589       3.7421       2.7018
    4590       3.5551       2.6450
    4591       3.6750       2.7456
    4592       3.5682       2.7878
    4593       3.6561       2.6904
    4594       3.5446       2.6419
    4595       3.6728       2.4315
    4596       3.7724       2.6735
    4597       3.7390       2.4843
    4598       3.9478       2.5562
    4599       3.8626       2.5394
    4600       3.7382       2.4831
    4601       3.7899       2.6037
    4602       3.6154       2.6636
    4603       3.6716       2.5838
    4604       3.3964       2.5888
    4605       3.4523       2.6794
    4606       3.5560       2.5793
    4607       3.4579       2.6246
    4608       3.3327       2.6323
    4609       3.3628       2.5253
    4610       3.3453       2.6522
    4611       3.2860       2.7236
    4612       3.4523       2.7331
    4613       3.2846       2.5950
    4614       3.2834       2.7757
    4615       3.2096       2.6406
    4616       3.4856       2.5314
    4617       3.5765       2.5185
    4618       3.2232       2.6327
    4619       3.3083       2.5776
    4620       3.4423       2.5672
    4621       3.2667       2.5326
    4622       3.3617       2.6689
    4623       3.1408       2.8245
    4624       3.2761       2.5870
    4625       3.3242       2.6061
    4626       3.3862       2.6683
    4627       3.1955       2.6672
    4628       3.3701       2.8040
    4629       3.3001       2.4471
    4630       3.3023       2.6293
    4631       3.2343       2.5707
    4632       3.2844       2.6608
    4633       3.2787       2.7782
    4634       3.4235       2.4946
    4635       3.2359       2.4921
    4636       3.2913       2.5226
    4637       3.2743       2.5073
    4638       3.2822       2.5473
    4639       3.3351       2.4541
    4640       3.1722       2.4042
    4641       3.3117       2.4917
    4642       3.4546       2.6135
    4643       3.4860       2.3806
    4644       3.5631       2.6522
    4645       3.3775       2.6970
    4646       3.4494       2.5451
    4647       3.5034       2.5203
    4648       3.4479       2.5317
    4649       3.4747       2.5268
    4650       3.6273       2.5849
    4651       3.5384       2.5436
    4652       3.5554       2.6378
    4653       3.6679       2.6668
    4654       3.4831       2.6636
    4655       3.4276       2.7744
    4656       3.3339       2.8981
    4657       3.4426       2.7291
    4658       3.4486       2.6019
    4659       3.5483       2.6117
    4660       3.5901       2.6213
    4661       3.5124       2.6522
    4662       3.5556       2.7199
    4663       3.5984       2.4969
    4664       3.7195       2.7493
    4665       3.6007       2.7549
    4666       3.7890       2.5864
    4667       3.7913       2.7632
    4668       3.6419       2.6297
    4669       3.7870       2.5422
    4670       3.6595       2.5076
    4671       3.4495       2.5859
    4672       3.8199       2.6351
    4673       3.5805       2.5681
    4674       3.6589       2.6016
    4675       3.6738       2.4641
    4676       3.6848       2.6041
    4677       3.6030       2.5532
    4678       3.6609       2.6890
    4679       3.5646       2.5093
    4680       3.7074       2.5243
    4681       3.7328       2.6682
    4682       3.7670       2.6627
    4683       3.7365       2.5652
    4684       3.5884       2.5682
    4685       3.7270       2.6752
    4686       3.6024       2.6901
    4687       3.6168       2.6820
    4688       3.4077       2.6644
    4689       3.6887       2.6996
    4690       3.8263       2.6255
    4691       3.4810       2.6084
    4692       3.6131       2.5668
    4693       3.7106       2.5403
    4694       3.5369       2.6096
    4695       3.5303       2.4786
    4696       3.6517       2.5275
    4697       3.5747       2.5616
    4698       3.5757       2.7054
    4699       3.5089       2.6123
    4700       3.4135       2.4528
    4701       3.5396       2.5752
    4702       3.5108       2.5763
    4703       3.3890       2.6198
    4704       3.3659       2.5342
    4705       3.5669       2.6366
    4706       3.5161       2.5323
    4707       3.5371       2.5006
    4708       3.6992       2.5163
    4709       3.4374       2.5114
    4710       3.4726       2.5573
    4711       3.4275       2.6393
    4712       3.3683       2.5173
    4713       3.3045       2.5145
    4714       3.4650       2.6203
    4715       3.4874       2.5695
    4716       3.4859       2.4757
    4717       3.3727       2.6382
    4718       3.5507       2.6446
    4719       3.4257       2.7285
    4720       3.5842       2.6585
    4721       3.5490       2.7222
    4722       3.5032       2.7097
    4723       3.5688       2.4237
    4724       3.4959       2.6123
    4725       3.7202       2.5219
    4726       3.4836       2.6020
    4727       3.6282       2.6017
    4728       3.6595       2.5028
    4729       3.5748       2.5723
    4730       3.5931       2.5954
    4731       3.6028       2.5030
    4732       3.5203       2.5962
    4733       3.6000       2.6328
    4734       3.6572       2.5940
    4735       3.6535       2.7521
    4736       3.5925       2.6501
    4737       3.5663       2.5068
    4738       3.4401       2.5623
    4739       3.5061       2.6241
    4740       3.4856       2.7733
    4741       3.5577       2.4758
    4742       3.5501       2.5262
    4743       3.5604       2.6382
    4744       3.5321       2.6156
    4745       3.4380       2.5937
    4746       3.7180       2.7010
    4747       3.5337       2.6450
    4748       3.5787       2.6019
    4749       3.4924       2.6081
    4750       3.5749       2.3049
    4751       3.6374       2.4838
    4752       3.5123       2.5192
    4753       3.4847       2.4903
    4754       3.5435       2.5874
    4755       3.5463       2.5148
    4756       3.3975       2.5994
    4757       3.4821       2.6235
    4758       3.5061       2.6677
    4759       3.4236       2.4826
    4760       3.4471       2.7203
    4761       3.4974       2.4768
    4762       3.5745       2.5649
    4763       3.3836       2.7212
    4764       3.4232       2.7818
    4765       3.5378       2.5861
    4766       3.5357       2.7617
    4767       3.4083       2.5722
    4768       3.4581       2.6282
    4769       3.4622       2.7002
    4770       3.5718       2.6327
    4771       3.5021       2.6934
    4772       3.5886       2.6503
    4773       3.4010       2.6082
    4774       3.5251       2.6072
    4775       3.5374       2.6300
    4776       3.3825       2.5999
    4777       3.3211       2.7043
    4778       3.4234       2.6137
    4779       3.4837       2.5154
    4780       3.5246       2.5962
    4781       3.5408       2.5777
    4782       3.5449       2.6089
    4783       3.5289       2.4478
    4784       3.5683       2.6361
    4785       3.5317       2.5324
    4786       3.5405       2.6247
    4787       3.7440       2.7161
    4788       3.4791       2.7337
    4789       3.5307       2.4758
    4790       3.5508       2.6823
    4791       3.4451       2.5522
    4792       3.6046       2.5049
    4793       3.4669       2.4342
    4794       3.4471       2.6118
    4795       3.5389       2.5281
    4796       3.3969       2.5466
    4797       3.3410       2.4393
    4798       3.4243       2.6494
    4799       3.4911       2.5898
    4800       3.5623       2.6569
    4801       3.5024       2.5125
    4802       3.6265       2.5312
    4803       3.4983       2.4008
    4804       3.4976       2.3516
    4805       3.5389       2.4659
    4806       3.6830       2.5417
    4807       3.6168       2.4738
    4808       3.6501       2.3656
    4809       3.4417       2.4723
    4810       3.5199       2.5276
    4811       3.7135       2.5228
    4812       3.6139       2.7033
    4813       3.5077       2.5708
    4814       3.6422       2.4177
    4815       3.4292       2.6739
    4816       3.4580       2.6023
    4817       3.4937       2.6450
    4818       3.7090       2.6236
    4819       3.5181       2.6006
    4820       3.4593       2.7214
    4821       3.5078       2.6126
    4822       3.4376       2.6018
    4823       3.2079       2.5246
    4824       3.4026       2.4707
    4825       3.5818       2.4969
    4826       3.4595       2.7543
    4827       3.4234       2.7208
    4828       3.5466       2.7426
    4829       3.4818       2.6290
    4830       3.4806       2.6401
    4831       3.3324       2.7140
    4832       3.6632       2.6615
    4833       3.4580       2.8319
    4834       3.4725       2.7158
    4835       3.4973       2.6527
    4836       3.4781       2.6007
    4837       3.6202       2.7200
    4838       3.4726       2.6416
    4839       3.5194       2.5469
    4840       3.6053       2.5458
    4841       3.6998       2.5376
    4842       3.5326       2.5153
    4843       3.5923       2.6451
    4844       3.4762       2.6607
    4845       3.4920       2.7641
    4846       3.3832       2.6521
    4847       3.3576       2.6738
    4848       3.4039       2.5459
    4849       3.4653       2.5975
    4850       3.5906       2.6796
    4851       3.7658       2.5851
    4852       3.5814       2.5226
    4853       3.7322       2.5074
    4854       3.6067       2.5954
    4855       3.5115       2.6003
    4856       3.3325       2.4919
    4857       3.4759       2.4869
    4858       3.3984       2.5336
    4859       3.4638       2.4040
    4860       3.4534       2.5506
    4861       3.6445       2.7415
    4862       3.4414       2.7172
    4863       3.5354       2.4770
    4864       3.6751       2.6130
    4865       3.5171       2.5515
    4866       3.7234       2.5969
    4867       3.8088       2.5618
    4868       3.7035       2.6072
    4869       3.9068       2.5557
    4870       3.8440       2.6385
    4871       3.8643       2.5895
    4872       3.9482       2.5165
    4873       4.0311       2.5189
    4874       3.9401       2.5778
    4875       3.9189       2.5830
    4876       3.8680       2.4914
    4877       3.7887       2.3740
    4878       3.8798       2.4055
    4879       3.8004       2.3271
    4880       3.8631       2.5609
    4881       3.7909       2.4567
    4882       3.7807       2.5398
    4883       3.7616       2.4453
    4884       3.6649       2.4099
    4885       3.8366       2.3778
    4886       3.7465       2.4132
    4887       3.7421       2.3779
    4888       3.5477       2.3966
    4889       3.5316       2.3537
    4890       3.4812       2.3040
    4891       3.5812       2.4978
    4892       3.5697       2.4481
    4893       3.3992       2.4777
    4894       3.3035       2.3056
    4895       3.5155       2.4040
    4896       3.5556       2.5513
    4897       3.4054       2.4674
    4898       3.4649       2.4985
    4899       3.4456       2.2478
    4900       3.4016       2.4389
    4901       3.4137       2.4846
    4902       3.5516       2.5557
    4903       3.5916       2.4052
    4904       3.5064       2.3942
    4905       3.4913       2.4841
    4906       3.3718       2.5261
    4907       3.5304       2.4263
    4908       3.4978       2.4679
    4909       3.4475       2.4161
    4910       3.4699       2.3843
    4911       3.4890       2.4798
    4912       3.3811       2.3672
    4913       3.3249       2.4298
    4914       3.4569       2.4478
    4915       3.3957       2.4711
    4916       3.4397       2.5377
    4917       3.5939       2.5275
    4918       3.4776       2.5712
    4919       3.4220       2.3829
    4920       3.5935       2.4906
    4921       3.4861       2.4381
    4922       3.6844       2.5969
    4923       3.4217       2.6923
    4924       3.3633       2.5330
    4925       3.4650       2.6396
    4926       3.4247       2.3747
    4927       3.4072       2.5585
    4928       3.4260       2.5201
    4929       3.5202       2.2525
    4930       3.5689       2.4177
    4931       3.5088       2.4948
    4932       3.5721       2.6683
    4933       3.7055       2.5343
    4934       3.6660       2.6162
    4935       3.5951       2.6981
    4936       3.6008       2.4057
    4937       3.7463       2.5087
    4938       3.7184       2.4620
    4939       3.6263       2.6654
    4940       3.6101       2.5354
    4941       3.4313       2.6304
    4942       3.4375       2.4863
    4943       3.5927       2.5485
    4944       3.6076       2.5021
    4945       3.6026       2.5282
    4946       3.5338       2.5297
    4947       3.4342       2.7425
    4948       3.3859       2.6372
    4949       3.4928       2.3963
    4950       3.5990       2.6406
    4951       3.5549       2.4826
    4952       3.4781       2.6816
    4953       3.6882       2.4871
    4954       3.5032       2.5099
    4955       3.5336       2.6476
    4956       3.6364       2.5930
    4957       3.6069       2.5101
    4958       3.8268       2.5451
    4959       3.7112       2.5246
    4960       3.7222       2.5421
    4961       3.7204       2.4812
    4962       3.5905       2.3678
    4963       3.6587       2.4633
    4964       3.6773       2.3897
    4965       3.5975       2.4275
    4966       3.6127       2.4937
    4967       3.6028       2.5410
    4968       3.4636       2.5137
    4969       3.6636       2.4937
    4970       3.5704       2.5051
    4971       3.6187       2.4682
    4972       3.8131       2.4459
    4973       3.5171       2.3677
    4974       3.8124       2.5070
    4975       3.7306       2.4389
    4976       3.5142       2.3420
    4977       3.6185       2.3854
    4978       3.4169       2.4441
    4979       3.6537       2.3752
    4980       3.6678       2.4748
    4981       3.5756       2.4389
    4982       3.6551       2.5421
    4983       3.2502       2.5393
    4984       3.2444       2.4991
    4985       3.3818       2.4639
    4986       3.3098       2.5607
    4987       3.4946       2.6154
    4988       3.5223       2.6277
    4989       3.3065       2.6516
    4990       3.3701       2.6251
    4991       3.3747       2.6008
    4992       3.4154       2.6318
    4993       3.4030       2.6936
    4994       3.4240       2.7263
    4995       3.3522       2.5697
    4996       3.3563       2.4341
    4997       3.4808       2.5009
    4998       3.4212       2.3387
    4999       3.3540       2.5487
    5000       3.5363       2.5296
